 Tienda , Código , Cod. barras , Nombre , Descripción , Categorias , Marca , Características , Impuestos , P. costo , Estado , Stock , Stock min , Ubicación , P. venta , Unidad , Nombre de lista de precio , Factor de conversión , Precio al por mayor , Cantidad mínima , Cantidad máxima 
 Tienda Tantamayo , 2510299 ,  , PORTA SANDWICH ,  , PLATOS , DARNELL ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 300 ,  , PAPEL TOALLA ROLLOSITO PARACAS ,  , PAPEL , PARACAS ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510301 ,  , PAPEL TOALLA NOVA ,  , PAPEL , NOVA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510301 ,  , PAPEL TOALLA NOVA ,  , PAPEL , NOVA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510250 ,  , LIZ AZ ROLLO ,  , PAPEL , LIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, UNIDAD , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510250 ,  , LIZ AZ ROLLO ,  , PAPEL , LIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, UNIDAD , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510251 ,  , LIZ RO ROLLO ,  , PAPEL , LIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, UNIDAD , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510252 ,  , LIZ BL DOBLADO ,  , PAPEL , LIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510252 ,  , LIZ BL DOBLADO ,  , PAPEL , LIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510253 ,  , LIZ CO DOBLADO ,  , PAPEL , LIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510253 ,  , LIZ CO DOBLADO ,  , PAPEL , LIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510253 ,  , LIZ CO DOBLADO ,  , PAPEL , LIZ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510254 ,  , CORTADO PAPEL ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510254 ,  , CORTADO PAPEL ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510254 ,  , CORTADO PAPEL ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510254 ,  , CORTADO PAPEL ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510255 ,  , PULPINI SERVILLETA ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510255 ,  , PULPINI SERVILLETA ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510255 ,  , PULPINI SERVILLETA ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510256 ,  , PULPINI SERVILLETA GRANEL ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510256 ,  , PULPINI SERVILLETA GRANEL ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510256 ,  , PULPINI SERVILLETA GRANEL ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510256 ,  , PULPINI SERVILLETA GRANEL ,  , PAPEL , PULPINI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510257 ,  , BROCHETA 8 ,  , OTROS , XIONGMAO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510257 ,  , BROCHETA 8 ,  , OTROS , XIONGMAO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510258 ,  , BROCHETA 12 ,  , OTROS , XIONGMAO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510258 ,  , BROCHETA 12 ,  , OTROS , XIONGMAO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510259 ,  , MONDADIENTES ,  , OTROS , XIONGMAO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510259 ,  , MONDADIENTES ,  , OTROS , XIONGMAO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510260 ,  , 5*32 EL GATO ,  , BOLSA , EL GATO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510260 ,  , 5*32 EL GATO ,  , BOLSA , EL GATO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510260 ,  , 5*32 EL GATO ,  , BOLSA , EL GATO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510261 ,  ,  4*32 EL GATO ,  , BOLSA , EL GATO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510261 ,  ,  4*32 EL GATO ,  , BOLSA , EL GATO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510261 ,  ,  4*32 EL GATO ,  , BOLSA , EL GATO ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510262 ,  , RHIN PAPEL ALUMINIO 8M ,  , OTROS , RHIN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510262 ,  , RHIN PAPEL ALUMINIO 8M ,  , OTROS , RHIN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510263 ,  , RHIN PAPEL ALUMINIO 10M ,  , OTROS , RHIN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510263 ,  , RHIN PAPEL ALUMINIO 10M ,  , OTROS , RHIN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510302 ,  , LIGA 1LB ALLEANZA ,  , OTROS , ALLEANZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510303 ,  , LIGA 1/4LB ALLEANZA ,  , OTROS , ALLEANZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, CAJA , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510303 ,  , LIGA 1/4LB ALLEANZA ,  , OTROS , ALLEANZA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, CAJA , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 2510264 ,  , PORTA CUPCAKE ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510265 ,  , RAYADO 5 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510265 ,  , RAYADO 5 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510266 ,  , RAYADO 6 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510266 ,  , RAYADO 6 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510267 ,  , RAYADO 7 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510267 ,  , RAYADO 7 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 268 ,  , INFLADOR MANUAL ,  , OTROS , FIESTA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510269 ,  , FILM 20 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510269 ,  , FILM 20 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510270 ,  , FILM 18 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510270 ,  , FILM 18 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510271 ,  , FILM 15 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510271 ,  , FILM 15 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510272 ,  , FILM 12 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510272 ,  , FILM 12 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510272 ,  , FILM 12 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , MAZAMORRA ,0,0,0,0
 Tienda Tantamayo , 2510273 ,  , FILM 9 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510273 ,  , FILM 9 ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510274 ,  , CINTA 15 ,  , OTROS , YIMI ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, UNIDAD , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 275 ,  ," CINTA 742 HABANO 2""110YD PEGAFÁN ",  , OTROS , PEGAFÁN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510276 ,  , RAFIA 2.5KG ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510277 ,  , RAFIA 1KG AZUL ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 278 ,  , RAFIA 1KG ROJO ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 279 ,  , RAFIA 1KG VERDE ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510280 ,  , BOTELLA 500ML ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510280 ,  , BOTELLA 500ML ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510280 ,  , BOTELLA 500ML ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, CIENTO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510304 ,  , TAPA MOLDE ALUMINIO 3/4 ,  , OTROS , DARNELL ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 281 ,  , SIN NOMBRE ,  , OTROS , DARNELL ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510282 ,  , MOLDE ALUMINIO 3/4 ,  , OTROS , DARNELL ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510283 ,  , RAYO 6OZ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510283 ,  , RAYO 6OZ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510283 ,  , RAYO 6OZ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510283 ,  , RAYO 6OZ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510284 ,  , 10*15 ROLLOMIQ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510284 ,  , 10*15 ROLLOMIQ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510284 ,  , 10*15 ROLLOMIQ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510285 ,  , 8*12 ROLLOMIQ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510285 ,  , 8*12 ROLLOMIQ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510285 ,  , 8*12 ROLLOMIQ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510286 ,  , 12*17 ROLLOMIQ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510286 ,  , 12*17 ROLLOMIQ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510286 ,  , 12*17 ROLLOMIQ ,  , BOLSA , PLASTIMIQ ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510287 ,  , BOTELLA 400ML ,  , ENVASES , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510289 ,  , PALOS DE CHUPETE ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510289 ,  , PALOS DE CHUPETE ,  , OTROS , NN ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 2510305 ,  , BISAGRA 32 OZ  ,  , ENVASES , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510305 ,  , BISAGRA 32 OZ  ,  , ENVASES , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510305 ,  , BISAGRA 32 OZ  ,  , ENVASES , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, CIENTO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 306 ,  , B1 TR PET  ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 306 ,  , B1 TR PET  ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 306 ,  , B1 TR PET  ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, CIENTO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 307 ,  , B2 TR PET ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0, 19.2 ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 307 ,  , B2 TR PET ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0, 19.2 ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 307 ,  , B2 TR PET ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0, 19.2 ,0, CAJA , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 307 ,  , B2 TR PET ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0, 19.2 ,0, CAJA , MAZAMORRA ,0,0,0,0
 Tienda Tantamayo , 2510308 ,  , B2 FIRME ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510308 ,  , B2 FIRME ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510308 ,  , B2 FIRME ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, ACTIVO ,0,0,  ,0, PAQUETE , VIEJA ,0,0,0,0
 Tienda Tantamayo , 309 ,  , BANDEJA 124 TR PP ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 309 ,  , BANDEJA 124 TR PP ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , POLLERÍA ,0,0,0,0
 Tienda Tantamayo , 309 ,  , BANDEJA 124 TR PP ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, CIENTO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 310 ,  , BANDEJA 124 NE PP ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 310 ,  , BANDEJA 124 NE PP ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, CIENTO , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 311 ,  , errrorr ,  , PLATOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 312 ,  , 5.5OZ VASO-T TR PP ,  , VASOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 312 ,  , 5.5OZ VASO-T TR PP ,  , VASOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, MILLAR , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 313 ,  , 10OZ T VASO ,  , VASOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 314 ,  , 12OZ T VASO ,  , VASOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 2510315 ,  , TAPA 8OZ BIO ,  , VASOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
 Tienda Tantamayo , 316 ,  , 5OZ T VASO ,  , VASOS , PAMOLSA ,  , IGV IMPUESTO GENERAL A LAS VENTAS ,0, DESACTIVADO ,0,0,  ,0, PAQUETE , Lista de precios por defecto ,0,0,0,0
